57.04767	10591357.92	33.95247153
59.31744	12380255.24	29.12944714
57.93189	11263433.25	22.79281196
57.32302	10797326.91	11.58067912
62.04393	14818259.53	20.75467261
58.69705	11870393.06	12.61944003
58.15639	11439044.81	26.38063504
54.94075	9111257.796	9.648589315
56.96764	10532050.02	19.27575077
56.89892	10481322.7	12.52984303
56.42513	10136552.48	19.02481845
63.18159	15935371.91	15.99085622
62.07661	14849504.71	21.86632978
61.01142	13856212.4	13.87441959
64.88039	17719595.64	21.44324605
57.49308	10926027.78	19.97132696
56.298	10045507.14	17.43855096
60.55083	13442511.06	40.6132883
53.91674	8450735.351	25.49913284
50.53938	6524085.431	12.13723453
47.32283	5015137.374	42.17406747
46.78729	4791942.116	28.23319399
44.29267	3848818.602	12.50209055
38.10668	2108649.766	32.98427532
29.16575	723590.0651	26.94531021
21.8036	226002.2819	25.4765657
15.57534	58850.49814	16.34101592
10.71586	13185.84979	18.89091573
11.73386	18956.73805	11.14435835
14.79686	47937.81765	24.00334359
13.48551	33072.68859	9.726077255
14.03256	38774.62723	23.96443663
8.047577	4194.310359	15.01809686
15.56233	58654.11431	27.60411925
13.96677	38052.56404	15.84314418
5.504312	917.9355125	19.99967802
-3.423576	137.3788552	
6.141794	1422.921637	
3.451084	141.8476421	
4.760159	513.4354339	
5.272246	772.6497421	
4.146992	295.7554731	
0.8882771	0.622578135	
-2.400457	33.20287749	
2.649175	49.25412316	
12.53246	24668.64576	
12.65034	25609.95364	
-2.643588	48.83993612	
-3.33687	123.9815752	
4.455368	394.0345695	
1.934943	14.01756905	
-3.439114	139.889877	
-1.466634	4.626866778	
-3.553779	159.5003597	
-2.471821	37.33086648	
-4.357645	360.5847774	
-4.993656	621.8340318	
-5.040807	645.6546435	
0.3596541	0.0167317	
3.338445	124.2158178	
1.660164	7.596332543	
-8.662612	5631.128668	
-1.274564	2.639043755	
0.3895647	0.023031297	
-1.795111	10.38401323	
65.46243	18364050.99	
66.65374	19737770.38	
57.67388	11064114.92	
56.22641	9994508.013	
53.34949	8100672.758	
52.46902	7578998.317	
53.82965	8396266.682	
49.12489	5823798.814	
50.66921	6591382.771	
52.6203	7666784.904	
51.40841	6984521.965	
48.3565	5467885.831	
52.99157	7885462.065	
52.33533	7502048.505	
57.68987	11076390.06	
57.44019	10885878.21	
48.07806	5343031.572	
50.80558	6662629.366	
47.23084	4976255.588	
39.28838	2382629.347	
41.44632	2950828.05	
38.45323	2186408.476	
36.15724	1709153.575	
36.76302	1826605.336	
29.97079	806849.9244	
33.05884	1194401.781	
32.46685	1111119.113	
23.6203	311273.1331	
18.24502	110809.5969	
10.82286	13720.4439	
8.84342	6116.190526	
2.440994	35.50314676	
0.142015	0.000406759	
-0.6089748	0.13752995	
-1.220922	2.222039003	
1.917833	13.52829761	
7.464663	3104.851428	
-0.6821148	0.216486037	
0.7605503	0.334589084	
9.531551	8253.806894	
4.890271	571.9152893	
1.813155	10.80786043	
1.682715	8.017560845	
-1.288715	2.758211304	
-0.573761	0.108373749	
4.929873	590.6672962	
-0.2967168	0.007751193	
-4.542817	425.8934582	
-4.606835	450.4127033	
-2.050686	17.68465802	
2.208281	23.78030077	
0.5955878	0.125829703	
9.109955	6887.552573	
10.91472	14192.22201	
11.68924	18670.03371	
8.122533	4352.772187	
0.2221518	0.002435563	
-0.8679392	0.567488694	
-5.486506	906.115238	
-7.316607	2865.754037	
-11.73642	18973.28678	
-2.88739	69.50591936	
0.9441496	0.794626884	
-11.56759	17904.88552	
-6.31296	1588.29859	
-4.408506	377.7163157	
-3.554729	159.6709793	
-0.1261597	0.000253328	
-5.418195	861.8238821	
-5.788929	1123.033968	
-4.270021	332.4451822	
-7.518979	3196.211336	
62.87749	15630784.92	
68.31122	21775501.54	
53.27483	8055421.878	
51.87857	7243558.737	
52.94452	7857494.057	
52.95547	7863996.43	
44.71455	3997564.298	
43.62141	3620752.154	
49.50175	6004574.119	
46.38498	4629237.843	
46.78485	4790942.577	
45.41601	4254376.366	
52.85245	7802980.043	
52.61934	7666225.431	
50.23056	6366079.823	
60.89242	13748424.62	
53.17331	7994195.829	
47.99177	5304776.248	
49.99577	6247885.268	
48.1356	5368655.767	
47.58474	5127088.368	
48.75963	5652513.467	
42.53515	3273345.707	
35.65543	1616228.324	
33.4012	1244652.97	
27.31799	556922.7601	
22.12283	239531.5519	
11.54231	17748.87935	
-1.279756	2.682308325	
-0.9905909	0.962891463	
0.2290677	0.002753312	
-10.00839	10033.60226	
3.458254	143.0301361	
5.295195	786.190573	
1.150244	1.750491096	
-3.314239	120.6522135	
-2.237424	25.06069836	
10.2288	10947.09151	
3.097517	92.05657109	
1.126455	1.61010941	
1.582127	6.265638992	
-0.9184241	0.71149702	
-1.336971	3.195125701	
-3.198121	104.6115325	
-4.573647	437.5730526	
-0.1346371	0.000328594	
-2.307168	28.33458642	
-10.05669	10228.69555	
10.86009	13910.21035	
7.944914	3984.343768	
6.929344	2305.517844	
11.42674	17048.62597	
-3.295435	117.9372508	
-4.533284	422.3297836	
-3.179201	102.1578973	
-7.100323	2541.630553	
-4.792058	527.3370233	
-9.01866	6615.582017	
-7.403477	3004.297429	
-5.549963	948.7687053	
-7.27134	2795.489137	
-7.750638	3608.691969	
-11.43618	17105.03351	
-3.25864	112.7575256	
-1.611517	6.744341693	
-4.931708	591.5472213	
-7.880668	3857.022098	
-6.99167	2389.591624	
-4.414449	379.7571987	
-3.15685	99.31521481	
72.16333	27118537.39	
52.14309	7392427.187	
57.8745	11218867.22	
55.95582	9803497.848	
39.76623	2500677.464	
44.59685	3955639.796	
43.45174	3564746.808	
49.19421	5856740.245	
53.62206	8267495.688	
49.71608	6109244.588	
51.54134	7057043.94	
53.23069	8028758.28	
47.29518	5003426.573	
46.04559	4495232.598	
48.46604	5517599.144	
47.17218	4951579.865	
46.70279	4757417.913	
37.21909	1918947.097	
35.10915	1519431.973	
36.49556	1774026.602	
27.9538	610609.2998	
10.89086	14068.52936	
9.133722	6959.710198	
8.422024	5031.134164	
2.184463	22.77082536	
2.177035	22.46268386	
-8.276524	4692.366385	
-0.7225913	0.272628286	
4.361501	361.8627719	
-0.9897432	0.959599707	
1.846605	11.62775918	
1.287503	2.747849854	
3.940261	241.0460175	
6.173967	1452.9719	
-7.87383	3843.652668	
1.607182	6.672064548	
-7.607399	3349.228519	
-2.400522	33.20647393	
-4.204126	312.3941513	
4.736058	503.1159078	
-1.568401	6.051017962	
-2.432448	35.00856097	
14.90326	49331.58991	
13.67443	34965.2735	
-8.139755	4389.80605	
-5.071228	661.3822673	
-5.571813	963.7982407	
-3.188606	103.3721231	
0.9102092	0.686380416	
-5.436633	873.6149708	
-4.034503	264.9477105	
0.2348499	0.003042016	
-3.859153	221.8032921	
-11.84823	19706.69998	
-2.70034	53.17087394	
-3.48074	146.7865748	
-6.592947	1889.375755	
-3.208853	106.0228047	
-4.415282	380.0439184	
-11.10539	15210.21171	
-8.547476	5337.668034	
-11.53806	17722.75248	
76.53079	34304001.74	
59.34331	12401866.88	
57.99585	11313257.49	
51.66509	7125063.858	
56.1803	9961763.245	
55.25974	9324710.317	
55.266	9328936.367	
55.20878	9290361.236	
57.13179	10653966.45	
55.59783	9555014.822	
59.4707	12508700.71	
62.43202	15192510.58	
64.94285	17787928.47	
61.69488	14487601.62	
58.14565	11430597.15	
56.66771	10311993.98	
61.28891	14110018.74	
58.27444	11532207.15	
56.53009	10212185.8	
60.04264	12996880.25	
59.46292	12502156.41	
52.29226	7477383.364	
57.93796	11268154.64	
52.00349	7313579.085	
52.6987	7712578.684	
52.39716	7537563.658	
39.02182	2318622.709	
41.11447	2857450.954	
35.39895	1570223.674	
28.87252	694926.3244	
24.50678	360699.0582	
10.82256	13718.92269	
16.10556	67282.68596	
11.45339	17208.22978	
-1.894917	12.89320144	
9.700037	8853.063176	
14.95203	49980.5049	
8.035407	4168.996362	
4.431672	385.7184727	
9.086288	6816.257563	
14.69789	46668.08402	
14.72722	47041.70975	
8.455443	5111.465865	
1.931493	13.9178629	
2.310197	28.48367765	
6.242484	1518.552292	
2.149434	21.34501465	
-0.1605655	0.000664674	
-1.593871	6.453757985	
1.384858	3.678078353	
5.191803	726.5622345	
1.857621	11.90771545	
18.21292	110031.8259	
12.73109	26270.13794	
18.1305	108053.5711	
-4.487328	405.4630298	
-4.306071	343.8149408	
-0.739365	0.298837815	
0.9939511	0.976023051	
-1.780455	10.04902684	
-3.859941	221.9845075	
-4.542794	425.8848332	
-1.683178	8.026388634	
0.611447	0.139776858	
4.312014	345.7169309	
-0.9032416	0.665603697	
-1.886474	12.66494465	
-7.657605	3438.522275	
1.979876	15.36568638	
-1.807192	10.66638319	
-5.324952	804.0124787	
64.0412	16820459.07	
65.05432	17910370.36	
60.9884	13835312.09	
55.52625	9505902.958	
58.20279	11475595.03	
55.94232	9794040.434	
57.33325	10805036.64	
53.82041	8390503.202	
54.92823	9102955.473	
57.64854	11044682.9	
62.84465	15598155.57	
54.47545	8806499.319	
60.19014	13125063.52	
64.63184	17449624.27	
61.48643	14292793.26	
61.27909	14100977.82	
60.76899	13637289.91	
60.7496	13619892.85	
61.83593	14620545.86	
64.87506	17713773.62	
60.94388	13794958.58	
63.1378	15891239.77	
52.23811	7446459.337	
45.8927	4435825.334	
32.7552	1151121.12	
31.95687	1042934.283	
13.84436	36735.97202	
7.228065	2729.532047	
10.63045	12770.46163	
10.0268	10107.63171	
17.30914	89763.9515	
18.61461	120064.8179	
6.466092	1748.105012	
11.0252	14775.62654	
12.86152	27363.34522	
13.43373	32567.65294	
8.631556	5550.810102	
9.028741	6645.211069	
5.267141	769.6615266	
10.53345	12310.69445	
-0.8686709	0.569404759	
1.531248	5.49771393	
5.03742	643.9210884	
4.223602	318.2232797	
-5.336551	811.0407152	
4.720741	496.6388566	
9.301082	7484.001965	
8.294975	4734.349614	
2.308354	28.39289295	
-1.028402	1.118540337	
4.326082	350.2506812	
-0.4694346	0.048562427	
-0.8646208	0.558859601	
0.08326606	4.80698E-05	
2.853915	66.3382692	
3.251174	111.7276985	
-3.264894	113.6256402	
-2.654399	49.64377748	
2.746235	56.87884793	
0.8024499	0.41464049	
-6.545964	1836.09205	
-5.524174	931.2566735	
1.842447	11.52338349	
-0.8218009	0.456106698	
-1.261425	2.531895261	
71.71892	26456656.82	
58.84409	11989785.24	
52.07648	7354725.79	
62.06639	14839728.11	
58.19118	11466441.39	
54.71565	8962852.54	
59.64865	12659089.66	
51.29016	6920479.961	
52.84588	7799100.864	
55.06776	9195802.683	
60.95735	13807158.63	
63.09503	15848224.14	
62.66431	15419881.92	
65.87799	18834815.04	
64.65817	17478076.46	
64.6935	17516308.71	
54.87971	9070834.247	
55.93602	9789629.317	
52.94277	7856455.239	
48.84014	5689938.872	
46.10419	4518159.782	
35.78704	1640223.821	
30.84875	905628.9227	
27.80296	597536.0881	
19.62654	148379.8662	
20.11633	163755.1645	
3.667823	180.9812061	
11.34325	16555.79405	
8.244493	4620.147219	
2.90111	70.83644935	
1.993024	15.77793324	
11.21235	15804.71192	
18.02961	105668.4484	
5.139758	697.8638222	
12.24634	22491.85376	
15.02756	50998.08665	
9.205028	7179.603416	
0.3870897	0.022451557	
1.431133	4.194884275	
0.2797654	0.006125986	
5.758206	1099.382427	
5.109909	681.7931982	
-1.138126	1.67788186	
-0.1842948	0.001153592	
9.776965	9137.26545	
-5.948956	1252.457585	
-2.813514	62.66085582	
15.2811	54527.86218	
13.77438	35998.81786	
-3.573679	163.1030793	
1.871682	12.27236476	
-0.9189867	0.713241992	
1.636875	7.178968754	
-0.4127759	0.029030688	
-6.749941	2075.868826	
0.5589892	0.09763683	
-2.707896	53.76850024	
-3.424931	137.5964743	
-11.54952	17793.26886	
-1.60841	6.692479635	
0.273904	0.005628511	
3.492619	148.8006571	
0.1409881	0.000395121	
-1.003973	1.015986959	
-5.047509	649.0952155	
1.024301	1.100804983	
-2.260681	26.11903559	
-3.543765	157.7101548	
66.68832	19778762.14	
64.65324	17472746.46	
57.98177	11302275.14	
54.02515	8518907.948	
50.49917	6503347.498	
53.64656	8282615.772	
55.03297	9172586.272	
57.68706	11074232.15	
56.27301	10027682.7	
54.64677	8917805.356	
56.74286	10366803.98	
53.08553	7941538.225	
53.49969	8192285.182	
51.21825	6881750.808	
58.08216	11380753.98	
59.53946	12566651.34	
62.7225	15477237.28	
63.32256	16078067.84	
61.0232	13866916.86	
61.40374	14216061.59	
65.94825	18915294.29	
56.92489	10500471.49	
55.42498	9436744.144	
50.52157	6514893.98	
50.33042	6416854.887	
46.3843	4628966.392	
37.57237	1992848.857	
24.0765	336026.4124	
13.11758	29608.39637	
8.752435	5868.34417	
9.628676	8595.403971	
-3.644225	176.3683827	
11.06442	14986.99671	
19.49841	144542.9097	
5.538737	941.1156053	
12.95132	28135.59709	
14.02549	38696.54326	
10.49628	12137.84619	
2.670097	50.82860087	
1.094308	1.434030197	
2.361193	31.08321613	
4.45241	392.9891842	
4.394892	373.072149	
-7.783129	3669.584685	
-1.851276	11.74585631	
-1.856849	11.8879331	
2.999316	80.92615326	
-1.364917	3.470763101	
-0.9165853	0.705816085	
6.064992	1353.07207	
10.90309	14131.82947	
9.711198	8893.879394	
5.637324	1009.931655	
0.5641367	0.1012832	
-3.809361	210.5758318	
-1.957456	14.68141905	
-2.876407	68.4543968	
-1.201232	2.082128707	
-2.326097	29.27596941	
-0.2209678	0.002384053	
-5.501667	916.172393	
-1.33946	3.218985316	
-2.108769	19.77497916	
5.624993	1001.124167	
0.6301973	0.15772704	
-4.519954	417.3842529	
2.837863	64.85832116	
2.182275	22.67973155	
-4.519563	417.2398478	
66.34702	19376961.87	
54.77985	9004992.488	
55.47013	9467530.977	
56.11756	9917338.076	
62.46141	15221138.4	
56.24988	10011206.07	
54.19691	8627760.978	
54.27436	8677184.742	
54.97889	9136584.381	
53.9631	8479838.125	
50.1081	6304225.537	
59.17006	12257673.2	
54.39218	8752776.954	
59.13762	12230814.21	
54.5209	8835925.902	
58.29808	11550931.47	
51.70633	7147840.525	
50.16008	6330425.205	
42.9448	3401279.629	
42.74109	3337201.069	
41.77907	3046737.749	
40.16843	2603391.184	
35.11592	1520604.263	
28.26401	638168.1308	
25.02098	391937.9015	
20.31982	170482.3511	
6.577331	1871.538614	
4.594676	445.6763284	
-3.69068	185.5348791	
5.930747	1237.193391	
14.97657	50309.43533	
7.10806	2552.726814	
7.891121	3877.526826	
5.888564	1202.368523	
9.165655	7057.55099	
1.272009	2.617946316	
-3.565998	161.7053471	
-4.825663	542.2854583	
3.315877	120.8909107	
1.817905	10.92156152	
-3.878697	226.3306742	
6.353313	1629.299809	
1.028628	1.119523896	
4.555257	430.5777031	
-3.989086	253.2174303	
-4.216513	316.0921967	
8.568731	5390.959095	
8.370937	4910.167345	
-3.788114	205.9169804	
-1.364884	3.470427459	
-4.076617	276.1847183	
-5.495042	911.7674099	
-0.1381058	0.000363787	
3.849137	219.5095785	
-2.41326	33.91692397	
-6.529719	1817.933401	
-1.975628	15.2342364	
-4.672285	476.5596894	
-5.418198	861.8257908	
1.443239	4.338634091	
-0.7481577	0.313308805	
-1.113907	1.539556858	
-7.259989	2778.074261	
-4.938086	594.6132695	
-3.302496	118.9513023	
-2.976938	78.53787731	
-9.419601	7872.814678	
-4.388967	371.0643759	
63.75431	16521071.06	
62.54458	15302370.82	
50.93748	6732088.588	
52.97845	7877655.628	
51.18301	6862830.776	
50.59747	6554132.339	
53.45551	8165257.955	
49.28871	5901872.285	
56.20986	9982745.847	
55.95231	9801038.261	
64.73024	17556133.27	
60.86217	13721125.33	
62.14223	14912392.85	
62.26598	15031534.27	
63.61742	16379634.61	
58.25861	11519681.56	
59.72813	12726696.03	
54.41193	8765496.541	
55.77407	9676746.179	
53.72713	8332485.528	
49.10602	5814855.749	
43.61755	3619470.742	
35.05406	1509917.792	
21.92852	231226.3294	
24.76665	376243.5532	
11.38603	16806.96498	
18.55876	118630.3529	
14.9354	49758.51761	
13.92667	37617.43156	
14.18882	40530.7945	
16.86738	80945.09116	
7.566666	3278.070253	
2.86506	67.3806018	
6.737242	2060.291114	
13.56052	33814.68719	
11.25912	16070.07085	
14.29331	41737.96322	
-0.6975756	0.236790964	
2.324142	29.17767187	
-2.459457	36.58953884	
1.941896	14.22013989	
-0.794869	0.399192377	
-6.852662	2205.145473	
0.5831278	0.115625863	
-2.58184	44.43419329	
0.0875342	5.87099E-05	
4.774233	519.5345585	
7.911603	3917.941489	
3.845541	218.6904328	
2.576573	44.07271509	
-1.198476	2.063086162	
-7.320281	2871.514474	
-1.504018	5.116961338	
0.1746751	0.000930945	
-4.408668	377.7718387	
-4.2186	316.7184718	
-8.066085	4233.02835	
-4.799592	530.6611369	
-5.158976	708.3600012	
-1.212	2.157796475	
1.629456	7.049698621	
-3.644875	176.4942478	
-3.651669	177.8138637	
0.07086629	2.52208E-05	
-3.863028	222.6954911	
0.2443963	0.003567619	
66.90495	20037014.01	
65.35439	18243117.77	
56.30512	10050589.92	
53.1684	7991243.516	
53.69814	8314515.961	
52.00272	7313145.935	
52.05972	7345262.346	
51.56414	7069539.339	
57.43225	10879860.41	
60.45482	13357455.31	
59.94627	12913639.6	
54.24822	8660480.148	
66.14704	19144395.57	
62.62621	15382414.85	
61.04937	13890719.65	
60.76258	13631536.9	
61.46958	14277132.27	
55.80086	9695351.733	
48.46615	5517649.236	
47.89647	5262765.6	
47.9795	5299353.264	
42.59769	3292639.583	
37.57401	1993196.824	
28.25763	637592.1142	
27.18749	546356.9328	
19.75641	152346.3738	
9.354131	7656.209184	
10.91806	14209.60176	
12.35891	23330.31908	
-0.5151243	0.070412238	
3.691014	185.6020505	
7.081906	2515.362789	
17.49043	93584.07385	
15.82035	62641.81742	
7.074844	2505.344616	
3.879675	226.5590345	
4.785958	524.6570733	
18.28192	111708.7563	
7.516184	3191.461526	
10.19678	10810.65971	
5.394839	847.0595704	
7.829733	3758.268553	
-1.579759	6.228211513	
-5.770572	1108.856781	
-2.939059	74.61621541	
3.536275	156.3810494	
0.5986705	0.128455124	
-0.2195823	0.00232482	
4.399225	374.5455994	
12.4394	23944.05672	
11.9627	20479.38199	
2.49122	38.51663405	
3.293052	117.5964887	
-3.739339	195.5146732	
1.953537	14.56419767	
-6.168608	1447.933749	
2.182241	22.67831818	
-6.547297	1837.588091	
-1.888542	12.72057055	
-3.047918	86.30046086	
-5.340064	813.178426	
8.112662	4331.651704	
1.197234	2.054547409	
-4.991843	620.9314696	
-1.907629	13.24267327	
-6.58287	1877.850934	
1.357	3.39093442	
67.74076	21057182.4	
67.62746	20916658.45	
62.2007	14968596.75	
52.30047	7482080.332	
62.51696	15275358.31	
58.69394	11867877.5	
53.62933	8271980.18	
55.94168	9793592.252	
55.50338	9490251.57	
53.88317	8429708.387	
59.46806	12506479.74	
59.86041	12839814.47	
63.78633	16554286.28	
56.5876	10253806.08	
63.06853	15821615.8	
59.35341	12410312.04	
53.7105	8322173.798	
51.01195	6771543.947	
51.23763	6892172.409	
51.0155	6773429.112	
50.87355	6698355.246	
45.61875	4330853.808	
25.3976	416074.1321	
27.77576	595201.2077	
6.391783	1669.12203	
12.05475	21117.02978	
15.25818	54201.45384	
12.3406	23192.36848	
3.772243	202.487699	
15.95779	64847.16322	
17.47308	93213.29525	
4.180173	305.3353049	
-0.6334107	0.160968754	
16.14391	67925.82331	
11.00484	14666.78517	
9.605417	8512.652292	
6.378372	1655.157699	
1.23193	2.303266151	
4.833531	545.8307936	
4.145113	295.2198107	
1.652665	7.460008442	
4.33826	354.2112138	
8.583048	5427.079271	
-1.17423	1.901133818	
-1.740248	9.171588757	
11.88803	19972.82835	
11.30908	16357.20532	
11.46485	17277.20587	
-1.466076	4.619829388	
-1.934062	13.99205709	
4.73566	502.9468094	
-0.395323	0.024423524	
-0.6084362	0.137044049	
-5.931617	1237.919502	
-0.1511595	0.000522086	
-1.56727	6.033582875	
-1.504808	5.127720745	
-3.249405	111.4847277	
1.072333	1.322265555	
1.612077	6.753721179	
5.157382	707.4849418	
-5.991193	1288.407489	
-1.68848	8.12799978	
-5.976995	1276.237702	
2.704828	53.52523887	
-1.669721	7.772766784	
70.18631	24266639.65	
59.29735	12363491.67	
52.24858	7452431.059	
58.36871	11607010.59	
55.81022	9701858.538	
50.59988	6555381.144	
47.38528	5041662.908	
50.87011	6696543.695	
51.26702	6907999.472	
52.14487	7393436.655	
51.67741	7131862.429	
52.15843	7401130.153	
54.21898	8641823.11	
55.53508	9511951.063	
54.46723	8801185.143	
54.28832	8686115.681	
53.88973	8433814.232	
47.3997	5047802.703	
46.94585	4857231.772	
47.21488	4969532.795	
43.11881	3456742.796	
44.24023	3830623.817	
35.80656	1643805.383	
27.22038	549005.55	
24.11973	338446.2978	
21.07235	197175.0158	
14.11669	39712.89167	
8.504271	5230.562122	
0.3979712	0.025084565	
-0.1630907	0.000707484	
5.129331	692.218021	
5.242925	755.6045783	
7.509868	3180.747644	
2.048868	17.62202926	
9.316852	7534.887748	
5.62747	1002.888737	
-0.1328651	0.000311633	
-6.180429	1459.064486	
-1.542082	5.654964352	
0.1248314	0.000242826	
-6.104992	1389.122023	
-3.168094	100.7377475	
-2.116539	20.06804662	
-1.607184	6.672097759	
6.418578	1697.287031	
-4.480176	402.8842603	
-1.255191	2.482214261	
14.69767	46665.28994	
13.73304	35568.59743	
-6.563373	1855.702465	
4.282834	336.4534353	
-3.782155	204.6243404	
-0.65838	0.187891234	
-12.96564	28260.23935	
-8.355124	4873.170414	
-7.530185	3215.308021	
-6.133115	1414.895718	
-4.765905	515.9190031	
-0.860299	0.54776928	
-7.603652	3342.634785	
-8.175853	4468.196843	
-4.521506	417.957811	
-1.504599	5.12487262	
-2.695421	52.78450224	
-6.236973	1513.196945	
-5.160769	709.3452756	
-4.103175	283.452414	
69.78991	23723051.58	
57.4518	10894682.04	
52.74995	7742624.71	
55.79684	9692558.148	
57.71471	11095479.39	
50.34034	6421915.368	
51.64785	7115558.435	
47.2776	4995991.463	
49.46618	5987334.114	
58.42273	11650039.23	
62.68966	15444848.68	
55.40819	9425314.572	
57.0048	10559557.15	
60.04268	12996914.88	
65.25977	18137697.54	
52.37888	7527050.526	
52.17541	7410772.512	
47.13083	4934240.936	
48.01381	5314527.739	
40.6625	2733860.217	
33.81768	1307902.112	
21.87877	229135.0945	
21.96418	232734.0766	
11.8092	19448.31193	
4.301305	342.2953155	
7.839001	3776.094718	
20.38914	172820.649	
2.937989	74.50761499	
7.886693	3868.830854	
13.807	36341.03562	
4.665666	473.8649462	
-5.878711	1194.341278	
-0.2409198	0.003368914	
3.59795	167.5793475	
-3.420538	136.8918769	
-3.593063	166.6707265	
-6.207633	1484.923679	
4.409154	377.9384446	
4.318392	347.7669053	
-0.1164305	0.000183767	
12.16258	21882.7974	
11.03989	14854.53238	
8.125113	4358.305192	
10.88254	14025.58836	
-1.653149	7.468751244	
-4.470273	399.3339053	
-0.3292787	0.011755864	
0.7881779	0.385919758	
-8.45316	5105.947644	
-2.218533	24.2249881	
-2.278634	26.95865949	
-2.724715	55.11684256	
-4.504789	411.810879	
0.9505938	0.816544597	
-0.7739539	0.358806558	
-1.092574	1.424962533	
-8.898293	6269.411956	
-0.8973237	0.64833065	
-2.888919	69.65326211	
74.09473	30140418.57	
60.34021	13256450.95	
54.08514	8556808.899	
51.26947	6909320.072	
59.84283	12824737.76	
47.2743	4994596.719	
47.04163	4896992.589	
52.26207	7460130.578	
48.20937	5401642.338	
57.59143	11000981.87	
53.68957	8309209.383	
57.45684	10898505.51	
55.01166	9158387.198	
57.10088	10630928.7	
57.65765	11051665.97	
57.51623	10943636.19	
45.95322	4459270.252	
50.90064	6712634.055	
46.31815	4602616.811	
46.55867	4698965.57	
46.0764	4507276.07	
43.63923	3626672.306	
39.83168	2517181.301	
30.71582	890119.7874	
30.17503	829069.3161	
24.675	370705.1721	
12.7078	26078.43255	
7.600435	3336.981484	
9.736904	8988.424039	
-6.090953	1376.388367	
5.936198	1241.748125	
12.27838	22728.16012	
4.23308	321.0893528	
4.86789	561.517148	
9.714154	8904.713202	
6.660321	1967.798583	
-5.180507	720.2596066	
6.391242	1668.557005	
-2.998564	80.84502332	
-5.485943	905.7433697	
3.169698	100.9419159	
3.256031	112.3968459	
-0.9046021	0.669623006	
-0.8333514	0.482294909	
16.60223	75974.12454	
17.4999	93786.91877	
1.570742	6.087225998	
-0.7321426	0.287331148	
1.409705	3.949234847	
-2.412175	33.855969	
-10.80021	13605.94779	
-5.507491	920.0579546	
0.1427173	0.000414865	
-9.744604	9016.890175	
-8.98176	6507.973633	
-6.344298	1620.071928	
-1.577588	6.19404529	
2.619115	47.05635367	
-6.247473	1523.412629	
-3.506312	151.1479399	
-7.802674	3706.584019	
-9.56967	8386.637031	
63.43648	16194080.97	
68.36447	21843478.78	
62.94164	15694671.09	
66.05782	19041315.5	
64.19095	16978339.46	
59.86744	12845847.16	
54.97684	9135221.753	
56.27476	10028930.14	
51.91455	7263674.519	
50.74479	6630798.619	
53.36782	8111811.524	
50.77217	6645121.134	
62.75388	15508233.51	
59.27724	12346728.47	
60.22687	13157130.24	
54.22838	8647817.635	
56.11459	9915238.757	
50.44165	6473768.088	
55.91843	9777321.085	
48.66767	5609991.695	
48.98677	5758577.536	
42.85187	3371934.384	
41.35496	2924895.945	
37.24837	1924992.716	
29.91469	800825.7456	
19.39313	141446.3141	
16.68952	77584.57496	
19.81462	154149.8093	
9.764742	9091.658033	
7.46844	3111.140219	
9.515697	8199.028932	
8.807493	6017.404781	
7.907247	3909.319993	
12.07561	21263.57648	
2.905317	71.24823353	
